Student_ID,Class,Region,Maths_Score,Science_Score,English_Score,Overall_Percentage,App_Login_Count,Video_Completion_Rate,Attendance_Percentage,Homework_Completion (%),Test_Attempts_Per_Month,Parent_Involvement,Extra_Support_Classes,Fee_Status,Payment_Type,Installment_Regularity,Risk_Level
7223,9,Semi-Urban,53,48,52,51.0,3,25,46.0,59.0,1,No,No,Overdue,Full,On Time,High
7224,6,Urban,81,80,76,79.0,15,91,61.0,94.0,6,Yes,Yes,Paid,Full,On Time,Low
7225,10,Urban,72,70,67,69.66666666666667,18,76,70.0,63.0,5,No,No,Pending,Installment,Delayed,Low
7226,7,Urban,80,79,78,79.0,25,57,79.0,60.0,4,Yes,No,Paid,Full,On Time,Low
7227,9,Rural,48,47,44,46.333333333333336,21,90,64.0,60.0,3,Yes,No,Paid,Installment,Delayed,Medium
7228,7,Urban,86,86,81,84.33333333333333,20,50,84.0,82.0,3,No,Yes,Paid,Installment,On Time,Low
7229,10,Urban,85,81,87,84.33333333333333,15,68,76.0,89.0,3,Yes,Yes,Paid,Installment,Delayed,Low
7230,9,Semi-Urban,79,82,74,78.33333333333333,11,57,71.0,82.0,6,No,Yes,Paid,Full,On Time,Low
7231,9,Urban,51,51,52,51.333333333333336,5,28,42.0,53.0,2,Yes,No,Overdue,Installment,On Time,High
7232,7,Urban,74,75,70,73.0,27,70,79.0,85.0,7,Yes,Yes,Paid,Full,On Time,Low
7233,7,Urban,51,48,53,50.66666666666666,2,10,38.0,55.0,1,Yes,Yes,Overdue,Installment,Delayed,High
7234,6,Semi-Urban,59,62,63,61.333333333333336,17,86,73.0,69.0,4,Yes,No,Paid,Installment,On Time,Low
7235,10,Urban,71,69,70,70.0,21,92,97.0,64.0,3,No,No,Paid,Full,Delayed,Low
7236,6,Urban,80,84,82,82.0,26,76,94.0,70.0,6,Yes,Yes,Pending,Installment,On Time,Low
7238,7,Rural,42,45,40,42.333333333333336,30,57,64.0,51.0,7,Yes,Yes,Paid,Full,On Time,Medium
7239,9,Rural,42,45,40,42.333333333333336,2,46,43.0,40.0,1,Yes,No,Overdue,Full,On Time,High
7240,9,Rural,94,91,94,93.0,25,54,77.0,83.0,4,Yes,No,Paid,Installment,On Time,Low
7241,8,Semi-Urban,50,50,46,48.66666666666666,9,37,64.0,25.0,2,No,No,Overdue,Installment,On Time,High
7242,8,Rural,95,94,97,95.33333333333331,10,81,77.0,99.0,4,Yes,No,Paid,Installment,Delayed,Low
7243,9,Urban,51,49,50,50.0,2,21,76.0,41.0,1,Yes,No,Overdue,Installment,On Time,High
7244,7,Rural,71,69,74,71.33333333333333,33,74,83.0,51.0,5,Yes,No,Paid,Full,On Time,Low
7245,9,Semi-Urban,62,62,65,63.0,19,83,60.0,70.0,3,Yes,Yes,Pending,Installment,On Time,Low
7246,8,Rural,54,58,53,55.0,23,70,60.0,55.0,5,Yes,No,Pending,Installment,Delayed,Medium
7247,7,Rural,72,74,69,71.66666666666667,29,69,98.0,70.0,3,Yes,No,Paid,Full,On Time,Low
7248,9,Semi-Urban,70,74,73,72.33333333333333,3,47,55.0,57.0,2,Yes,Yes,Overdue,Full,On Time,High
7249,10,Semi-Urban,72,71,75,72.66666666666667,33,89,69.0,97.0,4,Yes,No,Paid,Installment,On Time,Low
7250,10,Semi-Urban,76,71,71,72.66666666666667,15,54,76.0,67.0,5,No,Yes,Paid,Installment,Delayed,Low
7251,9,Semi-Urban,74,76,73,74.33333333333333,21,88,76.0,71.0,7,No,Yes,Pending,Installment,Delayed,Low
7252,7,Semi-Urban,44,48,45,45.66666666666666,11,54,65.0,51.0,5,Yes,Yes,Paid,Full,Delayed,Medium
7253,9,Semi-Urban,64,63,63,63.333333333333336,26,76,64.0,80.0,5,No,No,Paid,Full,Delayed,Low
7254,9,Urban,53,54,55,54.0,21,67,69.0,62.0,3,No,Yes,Paid,Installment,On Time,Medium
7255,8,Rural,53,53,49,51.66666666666666,12,93,67.0,53.0,7,Yes,No,Pending,Installment,On Time,Medium
7256,10,Rural,64,61,63,62.66666666666666,11,71,74.0,70.0,3,No,No,Paid,Full,On Time,Low
7257,8,Semi-Urban,72,74,75,73.66666666666667,19,63,78.0,83.0,3,Yes,No,Paid,Installment,On Time,Low
7258,8,Semi-Urban,79,78,81,79.33333333333333,12,95,91.0,65.0,3,No,No,Pending,Installment,On Time,Low
7259,9,Urban,32,29,29,30.0,3,26,34.0,42.0,2,Yes,Yes,Overdue,Installment,On Time,High
7260,8,Urban,46,46,44,45.333333333333336,9,16,36.0,34.0,1,No,No,Overdue,Installment,On Time,High
7261,10,Semi-Urban,93,95,94,94.0,29,52,89.0,71.0,4,No,No,Pending,Full,On Time,Low
7262,8,Urban,60,62,59,60.333333333333336,26,99,66.0,52.0,5,Yes,No,Pending,Installment,On Time,Low
7263,10,Urban,71,72,70,71.0,28,71,76.0,86.0,7,Yes,Yes,Paid,Full,On Time,Low
7264,8,Semi-Urban,76,78,77,77.0,25,79,62.0,73.0,3,Yes,Yes,Paid,Installment,Delayed,Low
7265,10,Semi-Urban,83,80,81,81.33333333333333,16,65,69.0,81.0,4,Yes,No,Pending,Full,On Time,Low
7266,8,Semi-Urban,47,42,44,44.333333333333336,3,29,37.0,53.0,1,No,No,Overdue,Installment,Delayed,High
7267,8,Semi-Urban,69,71,64,68.0,32,57,63.0,59.0,3,Yes,No,Pending,Installment,On Time,Low
7270,10,Semi-Urban,56,53,52,53.66666666666666,29,90,77.0,60.0,4,No,Yes,Pending,Full,On Time,Medium
7271,10,Urban,60,64,59,61.0,10,82,74.0,58.0,6,Yes,No,Pending,Installment,Delayed,Low
7272,6,Semi-Urban,85,80,88,84.33333333333333,24,53,76.0,86.0,5,Yes,No,Pending,Full,On Time,Low
7273,8,Rural,67,68,67,67.33333333333333,33,50,82.0,58.0,7,Yes,No,Paid,Full,Delayed,Low
7274,10,Urban,72,73,76,73.66666666666667,10,85,81.0,74.0,4,Yes,Yes,Paid,Installment,On Time,Low
7275,6,Rural,57,52,57,55.333333333333336,5,31,57.0,33.0,1,No,No,Overdue,Installment,On Time,High
7276,7,Semi-Urban,78,80,76,78.0,25,79,73.0,81.0,3,Yes,No,Pending,Installment,On Time,Low
7277,10,Rural,50,46,54,50.0,27,60,60.0,60.0,6,Yes,Yes,Paid,Installment,On Time,Medium
7278,10,Rural,64,60,60,61.333333333333336,11,65,76.0,59.0,4,Yes,No,Paid,Installment,On Time,Low
7279,6,Rural,34,34,31,33.0,3,18,37.0,38.0,2,Yes,No,Overdue,Installment,On Time,High
7280,8,Urban,61,58,58,59.0,1,33,58.0,47.0,2,Yes,Yes,Overdue,Installment,Delayed,High
7281,7,Rural,64,65,59,62.66666666666666,28,55,71.0,51.0,7,No,No,Paid,Installment,On Time,Low
7282,10,Urban,95,97,92,94.66666666666669,14,78,98.0,89.0,6,Yes,No,Paid,Full,On Time,Low
7283,8,Semi-Urban,85,80,83,82.66666666666667,34,96,76.0,94.0,3,Yes,Yes,Paid,Installment,Delayed,Low
7284,7,Semi-Urban,56,58,58,57.333333333333336,27,56,77.0,64.0,7,Yes,Yes,Paid,Installment,On Time,Medium
7285,9,Rural,69,66,73,69.33333333333333,10,55,76.0,97.0,6,Yes,No,Pending,Full,On Time,Low
7286,9,Urban,75,76,76,75.66666666666667,28,91,72.0,75.0,3,No,Yes,Paid,Full,On Time,Low
7287,7,Semi-Urban,75,74,75,74.66666666666667,27,86,79.0,93.0,4,Yes,No,Pending,Installment,Delayed,Low
7288,6,Urban,45,46,49,46.66666666666666,34,74,60.0,50.0,5,Yes,No,Pending,Full,On Time,Medium
7289,7,Urban,95,94,94,94.33333333333331,30,92,98.0,74.0,6,Yes,No,Paid,Full,On Time,Low
7291,6,Rural,80,76,84,80.0,31,72,76.0,62.0,4,Yes,No,Paid,Full,Delayed,Low
7292,6,Urban,58,53,59,56.66666666666666,12,68,82.0,64.0,7,Yes,Yes,Paid,Installment,On Time,Medium
7293,8,Urban,90,94,88,90.66666666666669,29,75,76.0,88.0,5,No,Yes,Paid,Full,Delayed,Low
7294,8,Rural,81,84,79,81.33333333333333,11,65,76.0,92.0,3,Yes,Yes,Pending,Full,Delayed,Low
7295,6,Urban,72,75,75,74.0,33,72,70.0,74.0,7,Yes,Yes,Pending,Installment,On Time,Low
7296,9,Rural,68,69,71,69.33333333333333,28,94,72.0,83.0,7,Yes,No,Pending,Full,On Time,Low
7297,9,Urban,55,56,56,55.66666666666666,17,54,61.0,60.0,4,Yes,No,Pending,Installment,Delayed,Medium
7298,7,Rural,88,89,87,88.0,31,81,97.0,73.0,6,Yes,Yes,Pending,Installment,On Time,Low
7299,10,Urban,95,91,96,94.0,25,73,97.0,99.0,3,No,No,Pending,Installment,On Time,Low
7300,7,Rural,79,74,78,77.0,29,98,76.0,84.0,4,No,Yes,Paid,Installment,Delayed,Low
7301,7,Urban,38,39,37,38.0,3,46,51.0,43.0,2,Yes,Yes,Overdue,Full,Delayed,High
7302,10,Semi-Urban,69,71,73,71.0,34,80,72.0,85.0,7,No,No,Paid,Full,On Time,Low
7303,6,Semi-Urban,75,74,79,76.0,16,77,79.0,74.0,5,Yes,No,Paid,Full,On Time,Low
7304,9,Urban,75,76,76,75.66666666666667,27,88,70.0,68.0,5,No,No,Paid,Full,On Time,Low
7305,7,Semi-Urban,61,57,61,59.66666666666666,7,44,56.0,57.0,1,No,Yes,Overdue,Installment,On Time,High
7306,10,Urban,31,30,31,30.666666666666668,3,15,42.0,27.0,2,Yes,No,Overdue,Full,Delayed,High
7307,8,Urban,77,74,72,74.33333333333333,30,96,99.0,64.0,7,Yes,No,Pending,Installment,On Time,Low
7308,7,Semi-Urban,75,78,79,77.33333333333333,11,78,75.0,84.0,4,Yes,No,Pending,Full,On Time,Low
7309,9,Urban,59,63,62,61.333333333333336,14,52,60.0,88.0,4,Yes,No,Paid,Full,Delayed,Low
7310,6,Rural,26,24,28,26.0,1,27,43.0,22.0,2,No,No,Overdue,Full,On Time,High
7312,7,Urban,36,33,39,36.0,2,12,49.0,52.0,2,Yes,No,Overdue,Installment,On Time,High
7313,10,Semi-Urban,80,78,75,77.66666666666667,33,70,96.0,93.0,5,No,No,Paid,Installment,On Time,Low
7314,8,Rural,79,76,77,77.33333333333333,29,73,82.0,68.0,4,Yes,No,Paid,Installment,On Time,Low
7315,8,Urban,66,63,65,64.66666666666667,8,44,62.0,44.0,1,Yes,Yes,Overdue,Installment,On Time,High
7316,6,Urban,58,61,57,58.66666666666666,34,98,83.0,58.0,7,Yes,No,Paid,Installment,On Time,Medium
7318,6,Urban,50,49,49,49.333333333333336,22,96,69.0,55.0,7,Yes,No,Paid,Full,On Time,Medium
7319,7,Urban,41,39,45,41.66666666666666,6,38,45.0,70.0,1,No,No,Overdue,Full,On Time,High
7320,7,Urban,77,73,78,76.0,30,75,70.0,90.0,7,No,No,Paid,Installment,On Time,Low
7321,8,Rural,82,86,78,82.0,20,87,96.0,73.0,3,No,No,Pending,Full,On Time,Low
7322,9,Rural,62,63,65,63.333333333333336,17,79,68.0,56.0,7,Yes,Yes,Paid,Full,On Time,Low
7323,10,Urban,86,88,89,87.66666666666667,18,68,82.0,93.0,5,Yes,No,Pending,Full,Delayed,Low
7324,9,Urban,69,71,65,68.33333333333333,12,56,87.0,70.0,7,Yes,No,Paid,Full,On Time,Low
7325,7,Semi-Urban,33,34,31,32.666666666666664,7,10,45.0,36.0,1,Yes,No,Overdue,Installment,On Time,High
7326,10,Rural,81,82,84,82.33333333333333,12,54,66.0,76.0,6,Yes,Yes,Pending,Full,On Time,Low
7327,9,Rural,78,73,76,75.66666666666667,25,55,94.0,65.0,6,Yes,No,Paid,Full,On Time,Low
7329,10,Rural,71,72,67,70.0,11,90,72.0,94.0,7,Yes,Yes,Paid,Installment,Delayed,Low
7330,7,Rural,61,58,63,60.66666666666666,27,65,75.0,51.0,3,Yes,No,Paid,Installment,On Time,Low
7331,9,Semi-Urban,65,60,62,62.333333333333336,34,63,69.0,66.0,4,No,Yes,Paid,Full,Delayed,Low
7332,10,Semi-Urban,49,49,53,50.333333333333336,5,38,36.0,70.0,1,Yes,No,Overdue,Installment,On Time,High
7333,7,Rural,69,68,72,69.66666666666667,21,71,63.0,89.0,4,Yes,Yes,Paid,Full,On Time,Low
7334,10,Rural,71,74,75,73.33333333333333,28,80,85.0,63.0,3,No,No,Paid,Installment,Delayed,Low
7335,10,Rural,53,55,57,55.0,1,17,52.0,57.0,2,Yes,No,Overdue,Installment,On Time,High
7337,7,Semi-Urban,62,66,66,64.66666666666667,18,54,62.0,69.0,7,No,No,Paid,Full,On Time,Low
7338,9,Urban,80,77,83,80.0,13,85,65.0,70.0,3,Yes,No,Pending,Full,On Time,Low
7339,6,Semi-Urban,25,29,26,26.666666666666668,7,28,44.0,22.0,2,Yes,No,Overdue,Full,On Time,High
7341,7,Semi-Urban,86,84,84,84.66666666666667,26,83,72.0,99.0,4,Yes,No,Pending,Full,On Time,Low
7342,10,Rural,94,90,92,92.0,17,99,99.0,93.0,6,No,Yes,Paid,Full,On Time,Low
7343,9,Semi-Urban,77,72,73,74.0,14,85,80.0,77.0,7,No,Yes,Pending,Full,On Time,Low
7344,9,Urban,88,90,86,88.0,10,92,95.0,58.0,3,Yes,No,Paid,Installment,On Time,Low
7345,7,Semi-Urban,85,83,87,85.0,20,91,79.0,66.0,5,No,No,Pending,Full,Delayed,Low
7346,7,Urban,82,84,77,81.0,32,84,91.0,55.0,4,No,No,Paid,Installment,Delayed,Low
7347,6,Semi-Urban,87,89,90,88.66666666666667,34,77,65.0,88.0,3,Yes,No,Pending,Installment,Delayed,Low
7348,8,Semi-Urban,90,92,94,92.0,25,69,99.0,73.0,5,Yes,No,Paid,Installment,On Time,Low
7349,7,Rural,81,76,82,79.66666666666667,21,86,69.0,84.0,6,Yes,No,Paid,Installment,Delayed,Low
7350,8,Urban,71,70,66,69.0,22,79,76.0,52.0,6,Yes,Yes,Paid,Installment,On Time,Low
7351,7,Semi-Urban,95,95,98,96.0,25,61,94.0,99.0,7,No,No,Pending,Installment,On Time,Low
7352,10,Semi-Urban,80,84,77,80.33333333333333,31,66,89.0,76.0,6,Yes,Yes,Paid,Full,Delayed,Low
7353,10,Urban,52,47,52,50.333333333333336,23,60,66.0,65.0,3,Yes,No,Paid,Installment,On Time,Medium
7354,6,Semi-Urban,89,87,85,87.0,28,71,95.0,89.0,7,No,No,Paid,Installment,On Time,Low
7355,6,Rural,62,65,59,62.0,12,98,62.0,87.0,4,No,No,Pending,Full,Delayed,Low
7356,8,Urban,89,91,88,89.33333333333333,33,83,97.0,84.0,5,Yes,No,Paid,Full,Delayed,Low
7357,7,Rural,68,67,69,68.0,23,94,74.0,66.0,7,Yes,Yes,Pending,Installment,On Time,Low
7358,9,Urban,68,69,64,67.0,20,87,87.0,71.0,7,Yes,Yes,Paid,Installment,Delayed,Low
7359,6,Urban,88,92,89,89.66666666666667,10,72,93.0,81.0,6,Yes,No,Paid,Installment,Delayed,Low
7360,9,Urban,79,80,74,77.66666666666667,25,59,76.0,84.0,6,Yes,Yes,Paid,Full,Delayed,Low
7361,9,Semi-Urban,48,43,45,45.333333333333336,1,36,39.0,44.0,2,No,No,Overdue,Installment,On Time,High
7362,7,Urban,55,52,54,53.66666666666666,19,75,84.0,53.0,3,No,No,Paid,Full,Delayed,Medium
7363,8,Urban,79,75,74,76.0,18,93,76.0,75.0,5,Yes,No,Paid,Installment,Delayed,Low
7364,7,Urban,68,72,72,70.66666666666667,16,58,97.0,60.0,3,Yes,No,Paid,Full,On Time,Low
7365,6,Rural,91,89,86,88.66666666666667,20,71,91.0,99.0,4,Yes,No,Pending,Installment,On Time,Low
7366,9,Urban,91,92,91,91.33333333333331,18,66,91.0,74.0,6,No,No,Paid,Full,On Time,Low
7367,7,Semi-Urban,67,68,68,67.66666666666667,23,82,75.0,51.0,5,Yes,Yes,Pending,Full,On Time,Low
7368,7,Urban,95,97,98,96.66666666666669,19,61,98.0,92.0,4,Yes,No,Paid,Full,Delayed,Low
7369,7,Urban,91,86,88,88.33333333333333,23,58,84.0,79.0,7,No,No,Paid,Full,On Time,Low
7370,6,Rural,83,82,87,84.0,19,73,71.0,83.0,6,No,No,Paid,Installment,On Time,Low
7371,8,Semi-Urban,85,89,81,85.0,12,62,76.0,68.0,7,Yes,No,Pending,Full,Delayed,Low
7372,7,Semi-Urban,53,52,53,52.66666666666666,25,72,81.0,50.0,7,No,No,Pending,Full,On Time,Medium
7373,6,Semi-Urban,74,71,70,71.66666666666667,30,83,98.0,62.0,6,No,No,Paid,Full,On Time,Low
7374,9,Urban,38,40,41,39.66666666666666,3,37,39.0,46.0,1,Yes,No,Overdue,Installment,On Time,High
7375,10,Urban,60,56,57,57.66666666666666,33,61,70.0,56.0,4,Yes,No,Paid,Full,On Time,Medium
7376,6,Semi-Urban,73,72,75,73.33333333333333,19,77,91.0,75.0,7,Yes,No,Pending,Full,Delayed,Low
7377,10,Semi-Urban,74,77,69,73.33333333333333,29,59,86.0,53.0,4,Yes,No,Paid,Installment,Delayed,Low
7378,7,Rural,80,80,81,80.33333333333333,19,53,81.0,56.0,4,Yes,Yes,Paid,Installment,On Time,Low
7379,7,Semi-Urban,75,75,70,73.33333333333333,12,73,76.0,96.0,7,Yes,Yes,Pending,Installment,Delayed,Low
7380,6,Urban,93,90,89,90.66666666666669,18,61,89.0,70.0,5,No,No,Pending,Installment,On Time,Low
7381,10,Urban,87,90,84,87.0,12,64,76.0,85.0,3,Yes,No,Paid,Full,On Time,Low
7382,7,Urban,95,98,98,97.0,27,71,99.0,85.0,5,Yes,No,Paid,Installment,On Time,Low
7383,9,Rural,55,57,52,54.66666666666666,18,97,64.0,53.0,7,Yes,Yes,Paid,Installment,Delayed,Medium
7384,8,Semi-Urban,86,86,84,85.33333333333333,16,60,64.0,88.0,7,Yes,No,Pending,Installment,On Time,Low
7385,8,Urban,78,80,77,78.33333333333333,34,87,76.0,68.0,3,Yes,Yes,Paid,Full,On Time,Low
7386,7,Rural,69,67,73,69.66666666666667,22,87,71.0,70.0,3,Yes,No,Pending,Installment,On Time,Low
7387,10,Rural,60,55,55,56.66666666666666,10,84,64.0,84.0,6,Yes,Yes,Paid,Full,On Time,Medium
7388,7,Urban,75,78,78,77.0,12,89,99.0,61.0,4,Yes,Yes,Paid,Installment,Delayed,Low
7389,10,Rural,82,78,77,79.0,22,79,87.0,89.0,3,Yes,Yes,Paid,Full,On Time,Low
7390,9,Rural,61,61,60,60.66666666666666,16,71,68.0,64.0,7,No,No,Paid,Full,Delayed,Low
7391,10,Urban,84,83,80,82.33333333333333,29,74,75.0,89.0,5,Yes,Yes,Paid,Installment,On Time,Low
7392,7,Rural,72,73,74,73.0,34,95,75.0,97.0,3,Yes,Yes,Paid,Full,Delayed,Low
7393,9,Urban,84,87,83,84.66666666666667,26,56,76.0,87.0,7,Yes,Yes,Pending,Installment,Delayed,Low
7394,6,Urban,95,94,97,95.33333333333331,16,77,87.0,81.0,6,No,No,Paid,Installment,On Time,Low
7395,8,Rural,74,73,77,74.66666666666667,25,52,91.0,70.0,7,No,Yes,Pending,Installment,On Time,Low
7396,7,Urban,81,79,79,79.66666666666667,22,89,73.0,68.0,5,Yes,No,Paid,Full,Delayed,Low
7397,7,Urban,47,48,43,46.0,5,27,54.0,23.0,1,Yes,No,Overdue,Installment,Delayed,High
7398,7,Semi-Urban,36,38,34,36.0,1,37,30.0,38.0,1,Yes,No,Overdue,Installment,On Time,High
7399,9,Urban,61,60,56,59.0,7,38,44.0,58.0,2,No,No,Overdue,Full,On Time,High
7400,6,Semi-Urban,93,93,94,93.33333333333331,11,62,89.0,89.0,6,No,No,Pending,Installment,Delayed,Low
7401,10,Semi-Urban,67,67,63,65.66666666666667,21,62,90.0,70.0,7,No,Yes,Paid,Full,On Time,Low
7402,6,Semi-Urban,81,82,79,80.66666666666667,21,70,89.0,51.0,6,Yes,No,Pending,Full,On Time,Low
7403,9,Semi-Urban,53,54,57,54.66666666666666,9,26,45.0,38.0,1,Yes,Yes,Overdue,Installment,Delayed,High
7404,7,Rural,95,91,92,92.66666666666669,17,50,76.0,91.0,6,No,No,Paid,Installment,Delayed,Low
7405,8,Rural,95,93,94,94.0,34,50,98.0,97.0,4,Yes,No,Paid,Full,Delayed,Low
7406,7,Urban,85,89,83,85.66666666666667,15,71,70.0,70.0,3,Yes,Yes,Paid,Full,On Time,Low
7407,10,Urban,71,70,68,69.66666666666667,15,94,70.0,66.0,6,Yes,No,Paid,Installment,Delayed,Low
7408,8,Urban,58,57,57,57.333333333333336,16,96,63.0,71.0,7,Yes,No,Paid,Full,On Time,Medium
7409,7,Rural,95,94,94,94.33333333333331,22,64,96.0,84.0,3,No,No,Paid,Full,On Time,Low
7410,8,Semi-Urban,59,54,56,56.333333333333336,28,61,62.0,63.0,4,No,No,Paid,Installment,On Time,Medium
7411,6,Rural,41,36,41,39.333333333333336,8,20,33.0,49.0,1,Yes,No,Overdue,Full,Delayed,High
7412,9,Rural,66,65,69,66.66666666666667,13,55,78.0,51.0,6,No,Yes,Paid,Installment,On Time,Low
7413,7,Urban,89,90,92,90.33333333333331,23,97,78.0,89.0,4,Yes,No,Pending,Full,Delayed,Low
7414,10,Urban,72,73,69,71.33333333333333,23,99,95.0,69.0,7,Yes,No,Paid,Installment,Delayed,Low
7415,6,Urban,68,65,68,67.0,32,87,76.0,69.0,6,Yes,No,Paid,Full,On Time,Low
7416,7,Semi-Urban,91,86,95,90.66666666666669,14,55,97.0,75.0,3,Yes,No,Paid,Installment,Delayed,Low
7417,6,Semi-Urban,76,77,72,75.0,25,72,74.0,90.0,7,Yes,No,Paid,Full,Delayed,Low
7418,10,Rural,60,59,63,60.66666666666666,15,51,64.0,59.0,6,Yes,Yes,Paid,Installment,On Time,Low
7419,7,Semi-Urban,95,95,93,94.33333333333331,22,72,94.0,96.0,7,Yes,No,Paid,Installment,On Time,Low
7420,10,Urban,90,91,93,91.33333333333331,25,89,94.0,65.0,7,No,Yes,Paid,Installment,On Time,Low
7421,8,Semi-Urban,94,94,98,95.33333333333331,28,78,70.0,97.0,5,Yes,No,Pending,Full,On Time,Low
7422,10,Semi-Urban,57,54,59,56.66666666666666,34,99,75.0,52.0,5,Yes,No,Paid,Installment,Delayed,Medium
7423,8,Semi-Urban,69,64,71,68.0,21,56,60.0,92.0,7,Yes,No,Paid,Full,On Time,Low
7424,7,Semi-Urban,79,74,82,78.33333333333333,31,61,91.0,55.0,6,No,Yes,Pending,Installment,Delayed,Low
7425,8,Urban,84,79,86,83.0,26,98,80.0,64.0,3,Yes,No,Paid,Full,Delayed,Low
7426,7,Urban,58,60,54,57.333333333333336,23,83,91.0,56.0,7,Yes,No,Paid,Full,On Time,Medium
7427,7,Rural,77,73,81,77.0,27,55,98.0,58.0,4,Yes,No,Paid,Full,On Time,Low
7428,9,Rural,62,60,63,61.66666666666666,30,79,63.0,77.0,7,No,Yes,Paid,Installment,On Time,Low
7429,7,Rural,65,69,69,67.66666666666667,22,99,71.0,62.0,6,Yes,No,Paid,Installment,On Time,Low
7430,8,Semi-Urban,85,84,81,83.33333333333333,27,86,86.0,65.0,7,Yes,No,Paid,Full,On Time,Low
7432,9,Urban,86,90,88,88.0,24,60,88.0,79.0,5,Yes,No,Pending,Installment,On Time,Low
7433,7,Rural,72,69,71,70.66666666666667,10,81,62.0,88.0,7,Yes,No,Paid,Installment,On Time,Low
7435,10,Rural,50,47,48,48.333333333333336,4,12,58.0,32.0,1,Yes,No,Overdue,Installment,On Time,High
7436,9,Rural,92,92,94,92.66666666666669,27,53,67.0,91.0,5,Yes,No,Pending,Installment,On Time,Low
7437,7,Rural,71,67,68,68.66666666666667,33,87,71.0,70.0,6,Yes,No,Paid,Full,On Time,Low
7438,10,Semi-Urban,54,54,57,55.0,2,49,64.0,53.0,1,Yes,No,Overdue,Installment,On Time,High
7439,7,Rural,60,64,63,62.333333333333336,20,87,66.0,68.0,5,No,No,Paid,Full,On Time,Low
7440,7,Rural,71,71,75,72.33333333333333,34,51,79.0,78.0,7,No,No,Paid,Installment,On Time,Low
7441,9,Semi-Urban,43,42,43,42.66666666666666,6,30,60.0,52.0,1,Yes,No,Overdue,Installment,On Time,High
7442,9,Rural,27,30,24,27.0,6,40,39.0,30.0,2,No,No,Overdue,Full,On Time,High
7443,6,Semi-Urban,95,96,98,96.33333333333331,18,61,78.0,87.0,7,Yes,No,Paid,Full,On Time,Low
7444,10,Semi-Urban,78,75,82,78.33333333333333,22,64,97.0,67.0,3,Yes,Yes,Pending,Full,On Time,Low
7445,10,Urban,70,65,73,69.33333333333333,11,90,64.0,99.0,5,Yes,Yes,Pending,Full,On Time,Low
7446,10,Semi-Urban,76,71,74,73.66666666666667,23,84,60.0,72.0,5,Yes,Yes,Paid,Installment,Delayed,Low
7447,8,Semi-Urban,80,78,82,80.0,27,74,81.0,83.0,3,Yes,Yes,Paid,Installment,On Time,Low
7448,7,Semi-Urban,76,73,71,73.33333333333333,12,70,86.0,88.0,5,No,No,Paid,Full,On Time,Low
7449,9,Rural,39,37,40,38.66666666666666,4,24,54.0,22.0,1,No,No,Overdue,Installment,Delayed,High
7450,10,Urban,90,92,85,89.0,12,67,87.0,95.0,7,Yes,Yes,Paid,Full,Delayed,Low
7451,6,Rural,75,77,74,75.33333333333333,24,89,68.0,57.0,7,No,No,Pending,Installment,Delayed,Low
7452,10,Semi-Urban,71,73,75,73.0,16,96,72.0,59.0,6,Yes,No,Paid,Full,On Time,Low
7453,7,Semi-Urban,87,82,89,86.0,14,71,89.0,84.0,7,Yes,Yes,Paid,Installment,On Time,Low
7454,7,Urban,71,73,69,71.0,12,70,71.0,75.0,3,Yes,No,Pending,Full,On Time,Low
7455,9,Urban,85,84,88,85.66666666666667,15,73,69.0,80.0,7,No,Yes,Pending,Full,Delayed,Low
7456,8,Semi-Urban,95,91,90,92.0,30,51,82.0,80.0,6,Yes,Yes,Paid,Installment,Delayed,Low
7458,10,Rural,66,63,64,64.33333333333333,29,97,96.0,54.0,4,Yes,No,Paid,Installment,On Time,Low
7459,6,Semi-Urban,62,64,57,61.0,30,91,86.0,70.0,3,Yes,No,Paid,Installment,On Time,Low
7460,9,Rural,79,80,80,79.66666666666667,28,75,66.0,65.0,7,Yes,Yes,Paid,Installment,On Time,Low
7461,8,Urban,85,80,89,84.66666666666667,19,86,65.0,70.0,6,Yes,No,Pending,Installment,Delayed,Low
7462,9,Rural,69,71,65,68.33333333333333,26,51,83.0,80.0,7,Yes,No,Paid,Full,On Time,Low
7463,7,Semi-Urban,69,65,68,67.33333333333333,10,93,88.0,63.0,3,Yes,No,Paid,Installment,On Time,Low
7464,10,Rural,76,78,80,78.0,29,51,70.0,80.0,7,No,No,Paid,Installment,Delayed,Low
7465,10,Rural,49,49,49,49.0,2,18,61.0,29.0,1,Yes,No,Overdue,Full,On Time,High
7466,10,Urban,95,93,94,94.0,26,75,95.0,93.0,5,Yes,Yes,Paid,Installment,On Time,Low
7467,10,Rural,95,95,90,93.33333333333331,32,79,95.0,88.0,5,Yes,No,Pending,Installment,On Time,Low
7468,10,Semi-Urban,73,74,73,73.33333333333333,32,92,82.0,85.0,3,Yes,No,Paid,Installment,On Time,Low
7469,10,Rural,68,68,64,66.66666666666667,15,82,79.0,82.0,3,Yes,No,Paid,Full,On Time,Low
7470,6,Rural,60,60,55,58.333333333333336,15,73,92.0,58.0,3,Yes,Yes,Paid,Installment,On Time,Medium
7471,8,Rural,71,69,71,70.33333333333333,32,79,76.0,67.0,4,Yes,No,Paid,Full,On Time,Low
7472,10,Semi-Urban,65,67,60,64.0,29,82,85.0,65.0,7,Yes,Yes,Pending,Installment,On Time,Low
